,caseid_new,children_in_hh,age_difference,race_gap,religious_gap,edu_gap,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_count,relationship_len,partner_deceased,married_w1_married,married_w1_not married,age_gap_bin_0 to 3,age_gap_bin_11 to 20,age_gap_bin_4 to 5,age_gap_bin_6 to 10,age_gap_bin_>=20,same_sex_couple_different sex couple,same_sex_couple_same-sex couple,edu_gap_bin_0 to 2,edu_gap_bin_3 to 4,edu_gap_bin_5 to 6,edu_gap_bin_>6,parental_approval_approve,parental_approval_dont_approve,relationship_quality_w1_excellent,relationship_quality_w1_fair,relationship_quality_w1_good,relationship_quality_w1_poor,relationship_quality_w1_very poor,age_when_met,family_size,region,metro,region_midwest,region_northeast,region_south,region_west,partner_political,resondent_political,income_gap_raw,same_political,income_gap,respondent_earn_more,relationship_quality_w1,relationship_len_cat
2454,3787205,1,1.0,0,1,0.0,0,0,1,0,0,1,0,0,1,0,0,0,3,5.05,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,20.0,4.0,0,1,0,0,1,0,independent,democrat,we earned about the same amount,0,0.0,,excellent,bottom_quartile
2455,3788441,0,7.0,0,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,35.0,3.0,0,1,0,0,1,0,democrat,republican,i earned more,0,1.0,1.0,good,second_quartile
2456,3789451,3,2.0,0,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,20.0,0.0,3,1,0,1,0,0,democrat,republican,partner earned more,0,1.0,0.0,excellent,top_quartile
2457,3790321,1,1.0,0,0,4.0,0,0,1,1,0,1,1,1,1,0,0,0,6,15.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,22.0,25.0,1,1,0,0,0,1,no preference,democrat,i earned more,0,1.0,1.0,excellent,second_quartile
2458,3792576,0,9.0,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,2,14.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,48.0,0.0,1,1,0,0,0,1,democrat,republican,i earned more,0,1.0,1.0,excellent,second_quartile
2459,3793561,0,5.0,1,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,29.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,32.0,9.0,2,1,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
2460,3794566,0,6.0,1,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,2,10.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,51.0,0.0,2,1,1,0,0,0,republican,democrat,i earned more,0,1.0,1.0,excellent,second_quartile
2461,3795831,0,1.0,0,0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,1,66.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,22.0,6.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,top_quartile
2462,3798621,0,3.0,1,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1,39.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,28.0,0.0,0,1,0,0,1,0,no preference,democrat,we earned about the same amount,0,0.0,,excellent,top_quartile
2463,3800361,0,11.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,33.0,6.0,3,1,0,1,0,0,no preference,republican,i earned more,0,1.0,1.0,excellent,bottom_quartile
2464,3802391,0,0.0,0,0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,2,29.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,15.0,0.0,2,1,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
2465,3805265,0,2.0,0,0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,3,7.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,23.0,3.0,1,1,0,0,0,1,republican,republican,partner earned more,1,1.0,0.0,good,bottom_quartile
2466,3806531,0,2.0,0,0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1,36.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,22.0,0.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,good,top_quartile
2467,3808501,0,5.0,0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,2,32.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,22.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
2468,3809225,0,4.0,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,2,10.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,17.0,3.0,2,1,1,0,0,0,no preference,democrat,partner earned more,0,1.0,0.0,good,second_quartile
2469,3810446,0,15.0,0,1,3.0,0,0,0,0,0,1,1,1,0,0,0,0,3,25.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,24.0,0.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
2470,3819381,1,7.0,0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,31.0,10.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
2471,3820451,2,4.0,1,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,35.0,,2,1,1,0,0,0,independent,republican,i earned more,0,1.0,1.0,good,second_quartile
2472,3823391,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,2,7.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,36.0,4.0,2,0,1,0,0,0,democrat,republican,i earned more,0,1.0,1.0,good,bottom_quartile
2473,3824526,0,2.0,0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,2,33.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,24.0,0.0,0,1,0,0,1,0,independent,democrat,we earned about the same amount,0,0.0,,excellent,top_quartile
2474,3825551,0,1.0,0,1,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,29.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,31.0,2.0,0,1,0,0,1,0,no preference,democrat,partner earned more,0,1.0,0.0,excellent,third_quartile
2475,3826525,0,15.0,0,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.15,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,52.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,fair,bottom_quartile
2476,3827291,0,0.0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,2,13.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,21.0,0.0,2,1,1,0,0,0,republican,republican,partner earned more,1,1.0,0.0,excellent,second_quartile
2477,3828261,1,,0,1,3.0,0,0,0,0,1,0,0,0,0,1,0,0,2,9.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,26.0,0.0,1,1,0,0,0,1,no preference,republican,we earned about the same amount,0,0.0,,excellent,bottom_quartile
2478,3829381,0,11.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,26.0,10.0,0,1,0,0,1,0,independent,republican,partner earned more,0,1.0,0.0,fair,second_quartile
2479,3830753,0,9.0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,34.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,46.0,0.0,1,1,0,0,0,1,democrat,democrat,we earned about the same amount,1,0.0,,good,top_quartile
2480,3831396,1,3.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,9.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,35.0,1.0,3,1,0,1,0,0,independent,democrat,partner earned more,0,1.0,0.0,excellent,bottom_quartile
2481,3832225,0,3.0,0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,2,1.45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,21.0,10.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
2482,3834301,4,2.0,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,2,14.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,21.0,5.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,excellent,second_quartile
2483,3837235,1,3.0,0,1,0.0,1,0,0,0,0,0,0,1,0,1,0,0,3,7.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,22.0,2.0,3,1,0,1,0,0,republican,democrat,partner earned more,0,1.0,0.0,excellent,bottom_quartile
2484,3839381,0,0.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,9.0,6.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
2485,3842574,0,5.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,23.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,top_quartile
2486,3843271,0,1.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,2,11.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,21.0,1.0,0,1,0,0,1,0,republican,republican,we earned about the same amount,1,0.0,,excellent,second_quartile
2487,3844421,3,1.0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,28.0,0.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,good,third_quartile
2488,3845284,1,3.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,27.0,0.0,0,1,0,0,1,0,no preference,republican,i earned more,0,1.0,1.0,excellent,bottom_quartile
2489,3847441,1,3.0,0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,29.0,1.0,2,0,1,0,0,0,independent,democrat,partner earned more,0,1.0,0.0,fair,third_quartile
2490,3849483,0,6.0,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,2,19.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,34.0,3.0,1,1,0,0,0,1,democrat,democrat,we earned about the same amount,1,0.0,,good,third_quartile
2491,3850206,0,0.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,18.0,0.0,3,1,0,1,0,0,republican,democrat,we earned about the same amount,0,0.0,,excellent,bottom_quartile
2492,3851371,0,0.0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2,17.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,25.0,0.0,2,1,1,0,0,0,democrat,republican,i earned more,0,1.0,1.0,good,second_quartile
2493,3854246,0,1.0,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,2,11.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,13.0,4.0,1,1,0,0,0,1,democrat,other,i earned more,0,1.0,1.0,excellent,second_quartile
2494,3855341,2,1.0,0,1,2.0,0,0,0,0,0,0,0,1,0,1,0,0,2,21.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,15.0,6.0,3,1,0,1,0,0,independent,republican,partner earned more,0,1.0,0.0,good,third_quartile
2495,3856361,1,1.0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,2,22.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,18.0,1.0,2,1,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
2496,3858635,0,13.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,18.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,50.0,1.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,third_quartile
2497,3859842,0,6.0,0,0,8.0,0,0,0,0,1,1,0,0,0,0,0,0,2,59.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,5.0,3,1,0,1,0,0,democrat,democrat,refused,1,,,fair,top_quartile
2498,3862286,2,4.0,1,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,19.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,13.0,20.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,third_quartile
2499,3864411,2,,0,0,,0,0,0,0,0,0,1,0,0,1,0,0,2,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,10.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,top_quartile
2500,3865431,0,1.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,30.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,25.0,2,1,1,0,0,0,no preference,republican,i earned more,0,1.0,1.0,good,top_quartile
2501,3866491,0,3.0,1,0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,4,31.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,17.0,8.0,1,1,0,0,0,1,no preference,other,i earned more,0,1.0,1.0,excellent,top_quartile
2502,3868471,1,8.0,0,1,2.0,0,1,0,0,0,0,0,1,0,0,0,0,2,19.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,32.0,1.0,2,1,1,0,0,0,no preference,democrat,i earned more,0,1.0,1.0,fair,third_quartile
2503,3869391,0,,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,25.0,0.0,2,1,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,good,third_quartile
2504,3870246,0,2.0,0,1,2.0,0,0,0,0,0,0,1,1,0,0,0,0,2,6.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,18.0,0.0,2,0,1,0,0,0,independent,democrat,i earned more,0,1.0,1.0,poor,bottom_quartile
2505,3871551,1,3.0,0,0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,4,38.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,22.0,10.0,1,1,0,0,0,1,no preference,republican,partner earned more,0,1.0,0.0,excellent,top_quartile
2506,3872275,1,16.0,1,1,3.0,0,0,0,0,0,0,0,0,1,1,0,0,2,12.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,15.0,2.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,fair,second_quartile
2507,3873291,0,2.0,0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,23.0,6.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
2508,3874515,0,1.0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,45.0,2.0,2,0,1,0,0,0,no preference,democrat,i earned more,0,1.0,1.0,fair,second_quartile
2509,3875581,0,1.0,0,0,1.0,0,0,1,0,0,0,1,1,0,1,0,0,4,48.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,15.0,0.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
2510,3880631,0,5.0,0,0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,3,44.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,22.0,3.0,2,0,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,top_quartile
2511,3882461,1,2.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,2,15.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,36.0,6.0,2,0,1,0,0,0,no preference,republican,i earned more,0,1.0,1.0,good,second_quartile
2512,3884371,0,0.0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,2,28.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,14.0,1.0,2,1,1,0,0,0,independent,republican,we earned about the same amount,0,0.0,,good,third_quartile
2513,3885693,0,24.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,66.0,10.0,3,1,0,1,0,0,no preference,other,i earned more,0,1.0,1.0,good,bottom_quartile
2514,3886611,0,4.0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,26.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,35.0,6.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
2515,3887361,2,3.0,0,0,1.0,0,0,0,0,0,0,1,1,1,0,0,0,3,19.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,22.0,7.0,2,0,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,third_quartile
2516,3888595,0,3.0,0,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,43.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,third_quartile
2517,3891381,3,2.0,0,0,4.0,0,0,0,0,1,1,0,0,0,0,0,0,2,18.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,25.0,0.0,2,0,1,0,0,0,independent,democrat,i earned more,0,1.0,1.0,excellent,third_quartile
2518,3892443,0,3.0,0,1,5.0,0,0,0,0,0,0,0,1,0,1,0,0,2,13.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,36.0,4.0,2,1,1,0,0,0,democrat,democrat,we earned about the same amount,1,0.0,,excellent,second_quartile
2519,3894295,1,0.0,1,1,1.0,0,0,1,0,0,1,0,1,0,0,0,0,3,10.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,15.0,0.0,1,1,0,0,0,1,independent,democrat,partner earned more,0,1.0,0.0,excellent,second_quartile
2520,3896594,0,5.0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.75,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,59.0,6.0,0,1,0,0,1,0,democrat,democrat,we earned about the same amount,1,0.0,,excellent,bottom_quartile
2521,3897456,0,0.0,0,1,0.0,0,0,0,0,0,1,0,1,0,1,0,0,3,11.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,39.0,0.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
2522,3898286,0,6.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,16.0,23.0,2,1,1,0,0,0,independent,republican,we earned about the same amount,0,0.0,,excellent,second_quartile
2523,3901781,0,13.0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,2,61.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22.0,2.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,top_quartile
2524,3902395,0,7.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,12.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,32.0,1.0,3,1,0,1,0,0,independent,republican,i earned more,0,1.0,1.0,excellent,second_quartile
2525,3903571,0,3.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,30.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,5.0,10.0,0,1,0,0,1,0,independent,democrat,partner earned more,0,1.0,0.0,excellent,top_quartile
2526,3904375,0,3.0,0,1,1.0,0,0,0,0,0,1,1,0,0,0,0,0,2,9.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,34.0,2.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
2527,3906365,0,12.0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,3,0.75,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,34.0,1.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
2528,3909431,1,11.0,0,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,27.0,1.0,1,1,0,0,0,1,independent,republican,i earned more,0,1.0,1.0,excellent,third_quartile
2529,3910661,2,3.0,0,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,19.0,5.0,0,0,0,0,1,0,no preference,democrat,partner earned more,0,1.0,0.0,excellent,top_quartile
2530,3912563,0,6.0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,51.0,5.0,2,0,1,0,0,0,republican,democrat,partner earned more,0,1.0,0.0,good,second_quartile
2531,3913541,0,1.0,0,0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,3,35.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,24.0,1.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
2532,3914561,0,17.0,0,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,34.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,27.0,0.0,1,1,0,0,0,1,republican,democrat,partner earned more,0,1.0,0.0,good,top_quartile
2533,3915415,0,11.0,1,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,40.0,0.0,0,1,0,0,1,0,no preference,republican,partner earned more,0,1.0,0.0,good,bottom_quartile
2534,3916511,0,4.0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,32.0,9.0,3,1,0,1,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
2535,3917481,0,14.0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,28.0,0.0,1,1,0,0,0,1,no preference,democrat,we earned about the same amount,0,0.0,,excellent,third_quartile
2536,3918383,0,6.0,0,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,2,9.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,19.0,6.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
2537,3919306,4,12.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,20.0,30.0,2,1,1,0,0,0,democrat,republican,we earned about the same amount,0,0.0,,excellent,second_quartile
2538,3920521,0,10.0,0,1,4.0,0,0,0,0,0,1,1,0,0,0,0,0,2,32.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,24.0,8.0,2,1,1,0,0,0,no preference,republican,partner earned more,0,1.0,0.0,poor,top_quartile
2539,3921501,0,2.0,0,1,4.0,0,1,1,0,0,0,0,1,0,0,0,0,3,15.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,34.0,12.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
2540,3923555,0,1.0,0,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.75,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,53.0,4.0,3,1,0,1,0,0,republican,republican,partner earned more,1,1.0,0.0,good,bottom_quartile
2541,3924481,0,2.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0,2,29.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,24.0,4.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,third_quartile
2542,3925435,2,5.0,0,1,6.0,1,0,0,0,0,1,1,0,0,0,0,0,3,2.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,41.0,0.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
2543,3926361,0,1.0,0,1,3.0,0,0,0,0,1,0,0,1,0,1,0,0,3,15.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,26.0,0.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,second_quartile
2544,3927521,0,10.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,38.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,18.0,4.0,3,1,0,1,0,0,no preference,democrat,we earned about the same amount,0,0.0,,excellent,top_quartile
2545,3928361,0,2.0,0,1,4.0,0,0,0,0,0,0,1,1,0,0,0,0,2,16.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,25.0,4.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
2546,3929554,0,4.0,1,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,50.0,10.0,0,1,0,0,1,0,no preference,republican,partner earned more,0,1.0,0.0,excellent,second_quartile
