,caseid_new,relationship_len,partner_deceased,relationship_quality_w1,category
1902,2928503,1.5,0,fair,bottom_quartile
1903,2929295,18.0,0,excellent,third_quartile
1904,2931391,18.0,0,excellent,third_quartile
1905,2932541,33.0,0,good,top_quartile
1906,2934316,16.0,0,good,second_quartile
1907,2935476,12.0,0,excellent,second_quartile
1908,2936265,6.5,0,excellent,bottom_quartile
1909,2937511,36.0,0,excellent,top_quartile
1910,2939601,45.0,0,poor,top_quartile
1911,2940495,1.45,0,good,bottom_quartile
1912,2941421,28.0,0,very poor,third_quartile
1913,2942506,26.0,0,good,third_quartile
1914,2943451,29.0,0,good,third_quartile
1915,2944772,66.0,0,excellent,top_quartile
1916,2945701,27.0,0,excellent,third_quartile
1917,2947543,18.0,0,excellent,third_quartile
1918,2948394,22.0,0,poor,third_quartile
1919,2949755,19.0,0,excellent,third_quartile
1920,2950445,6.5,0,fair,bottom_quartile
1921,2958495,12.0,0,fair,second_quartile
1922,2959235,2.5,0,good,bottom_quartile
1923,2961446,14.0,0,excellent,second_quartile
1924,2962421,7.5,0,good,bottom_quartile
1925,2963351,19.0,0,excellent,third_quartile
1926,2964195,7.0,0,good,bottom_quartile
1927,2965291,16.0,0,excellent,second_quartile
1928,2967381,14.0,0,excellent,second_quartile
1929,2968566,34.0,0,excellent,top_quartile
1930,2969211,10.0,0,good,second_quartile
1931,2970391,22.0,0,excellent,third_quartile
1932,2971315,0.75,0,good,bottom_quartile
1933,2972195,6.5,0,excellent,bottom_quartile
1934,2973265,14.0,0,fair,second_quartile
1935,2974271,17.0,0,excellent,second_quartile
1936,2975453,3.5,0,excellent,bottom_quartile
1937,2976481,33.0,0,good,top_quartile
1938,2977341,13.0,0,good,second_quartile
1939,2978391,21.0,0,excellent,third_quartile
1940,2979633,0.75,0,excellent,bottom_quartile
1941,2980466,17.0,0,excellent,second_quartile
1942,2982581,24.0,0,excellent,third_quartile
1943,2983365,0.75,0,fair,bottom_quartile
1944,2984311,14.0,0,good,second_quartile
1945,2985453,18.0,0,fair,third_quartile
1946,2986301,6.0,0,very poor,bottom_quartile
1947,2987583,46.0,0,good,top_quartile
1948,2988441,15.0,0,fair,second_quartile
1949,2989771,59.0,0,excellent,top_quartile
1950,2990611,39.0,0,good,top_quartile
1951,2991315,4.0,0,fair,bottom_quartile
1952,2992381,19.0,0,good,third_quartile
1953,2995451,34.0,0,excellent,top_quartile
1954,2997563,6.0,0,good,bottom_quartile
1955,3000751,60.0,0,excellent,top_quartile
1956,3004285,0.45,0,fair,bottom_quartile
1957,3005451,11.0,0,excellent,second_quartile
1958,3006481,30.0,0,good,top_quartile
1959,3007443,5.0,0,good,bottom_quartile
1960,3008511,28.0,0,excellent,third_quartile
1961,3009346,11.0,0,excellent,second_quartile
1962,3010291,17.0,0,excellent,second_quartile
1963,3012503,5.75,0,excellent,bottom_quartile
1964,3013891,69.0,0,excellent,top_quartile
1965,3014445,5.15,0,good,bottom_quartile
1966,3015621,47.0,0,excellent,top_quartile
1967,3016311,18.0,0,good,third_quartile
1968,3021321,20.0,0,excellent,third_quartile
1969,3022245,6.5,0,fair,bottom_quartile
1970,3023281,11.0,0,good,second_quartile
1971,3024391,21.0,0,good,third_quartile
1972,3025406,4.5,0,good,bottom_quartile
1973,3026461,35.0,0,good,top_quartile
1974,3027506,13.0,0,excellent,second_quartile
1975,3028411,27.0,0,good,third_quartile
1976,3029471,23.0,0,good,third_quartile
1977,3030281,9.0,0,excellent,bottom_quartile
1978,3031421,17.0,0,excellent,second_quartile
1979,3035195,0.45,0,good,bottom_quartile
1980,3037375,6.5,0,excellent,bottom_quartile
1981,3038731,39.0,0,excellent,top_quartile
1982,3039731,23.0,0,excellent,third_quartile
1983,3041271,16.0,0,excellent,second_quartile
1984,3042661,39.0,0,excellent,top_quartile
1985,3043445,2.45,0,good,bottom_quartile
1986,3044225,2.5,0,fair,bottom_quartile
1987,3046291,17.0,0,good,second_quartile
1988,3047205,3.5,0,excellent,bottom_quartile
1989,3048341,22.0,0,excellent,third_quartile
1990,3049611,45.0,0,good,top_quartile
1991,3050761,56.0,0,excellent,top_quartile
1992,3052421,22.0,0,excellent,third_quartile
1993,3055331,18.0,0,excellent,third_quartile
1994,3056401,27.0,0,excellent,third_quartile
1995,3057321,14.0,0,excellent,second_quartile
1996,3060291,16.0,0,excellent,second_quartile
1997,3062505,0.75,0,fair,bottom_quartile
1998,3063561,26.0,1,good,third_quartile
1999,3064321,15.0,0,excellent,second_quartile
2000,3066491,7.5,0,excellent,bottom_quartile
2001,3068681,56.0,0,good,top_quartile
2002,3069521,32.0,0,excellent,top_quartile
2003,3070361,13.0,0,excellent,second_quartile
2004,3071566,38.0,0,excellent,top_quartile
2005,3072336,9.0,0,good,bottom_quartile
2006,3073301,11.0,0,excellent,second_quartile
2007,3076341,17.0,0,excellent,second_quartile
2008,3077584,39.0,0,poor,top_quartile
2009,3078205,5.75,0,fair,bottom_quartile
2010,3079225,4.5,0,excellent,bottom_quartile
2011,3081821,57.0,0,good,top_quartile
2012,3083461,15.0,0,excellent,second_quartile
2013,3084662,45.0,1,good,top_quartile
2014,3085491,10.0,0,excellent,second_quartile
2015,3089355,6.5,0,excellent,bottom_quartile
2016,3090271,9.0,0,excellent,bottom_quartile
2017,3091591,38.0,1,excellent,top_quartile
2018,3092431,25.0,0,excellent,third_quartile
2019,3095381,19.0,0,excellent,third_quartile
2020,3097321,14.0,0,excellent,second_quartile
2021,3098574,42.0,0,good,top_quartile
2022,3099405,2.5,0,fair,bottom_quartile
2023,3100236,4.0,0,excellent,bottom_quartile
2024,3101251,12.0,0,excellent,second_quartile
2025,3102591,45.0,0,fair,top_quartile
2026,3105381,20.0,0,good,third_quartile
2027,3107281,16.0,0,excellent,second_quartile
2028,3111281,12.0,0,excellent,second_quartile
2029,3112501,24.0,0,fair,third_quartile
2030,3113531,18.0,0,good,third_quartile
2031,3115366,37.0,0,excellent,top_quartile
2032,3116381,25.0,0,excellent,third_quartile
2033,3117445,9.0,0,fair,bottom_quartile
2034,3119215,5.5,0,fair,bottom_quartile
2035,3121421,9.0,0,excellent,bottom_quartile
2036,3124406,7.0,0,fair,bottom_quartile
2037,3126421,21.0,0,good,third_quartile
2038,3127401,24.0,0,excellent,third_quartile
2039,3128383,7.5,0,fair,bottom_quartile
2040,3129215,5.75,0,excellent,bottom_quartile
2041,3130391,23.0,0,fair,third_quartile
2042,3131481,27.0,0,good,third_quartile
2043,3132476,27.0,0,excellent,third_quartile
2044,3133366,5.45,0,excellent,bottom_quartile
2045,3134461,31.0,0,good,top_quartile
2046,3135555,41.0,0,good,top_quartile
2047,3136526,31.0,0,good,top_quartile
2048,3137621,51.0,0,good,top_quartile
2049,3140275,9.0,0,good,bottom_quartile
2050,3141525,17.0,0,fair,second_quartile
2051,3142344,15.0,0,good,second_quartile
2052,3144606,17.0,0,excellent,second_quartile
2053,3145421,22.0,0,excellent,third_quartile
2054,3146671,44.0,0,excellent,top_quartile
2055,3148455,6.5,0,excellent,bottom_quartile
2056,3149823,6.5,0,excellent,bottom_quartile
2057,3150431,30.0,0,good,top_quartile
2058,3151641,51.0,0,excellent,top_quartile
2059,3152471,34.0,0,fair,top_quartile
2060,3155321,18.0,0,excellent,third_quartile
2061,3156215,6.5,0,excellent,bottom_quartile
2062,3157321,16.0,0,excellent,second_quartile
2063,3158551,39.0,0,excellent,top_quartile
2064,3159331,20.0,0,excellent,third_quartile
2065,3160406,11.0,0,good,second_quartile
2066,3161361,10.0,0,good,second_quartile
2067,3162441,13.0,0,excellent,second_quartile
2068,3164325,11.0,0,fair,second_quartile
2069,3167563,9.0,0,excellent,bottom_quartile
2070,3168236,4.0,0,excellent,bottom_quartile
2071,3169695,4.0,1,fair,bottom_quartile
2072,3170471,22.0,0,excellent,third_quartile
2073,3172341,14.0,0,good,second_quartile
2074,3173761,49.0,1,excellent,top_quartile
2075,3175641,52.0,0,good,top_quartile
2076,3176561,45.0,0,excellent,top_quartile
2077,3178671,37.0,0,excellent,top_quartile
2078,3179681,55.0,0,good,top_quartile
2079,3180591,18.0,0,excellent,third_quartile
2080,3181623,31.0,0,excellent,top_quartile
2081,3182513,5.45,0,excellent,bottom_quartile
2082,3184401,22.0,0,fair,third_quartile
2083,3186481,35.0,0,excellent,top_quartile
2084,3187491,19.0,0,excellent,third_quartile
2085,3188345,9.0,0,fair,bottom_quartile
2086,3190285,7.5,0,good,bottom_quartile
2087,3194231,10.0,0,excellent,second_quartile
2088,3198566,7.0,0,good,bottom_quartile
2089,3200215,5.45,0,fair,bottom_quartile
2090,3201581,31.0,0,excellent,top_quartile
2091,3202821,66.0,0,excellent,top_quartile
2092,3206366,9.0,0,excellent,bottom_quartile
2093,3207281,9.0,0,excellent,bottom_quartile
2094,3208691,53.0,0,excellent,top_quartile
2095,3209205,6.5,0,good,bottom_quartile
2096,3210466,14.0,0,good,second_quartile
2097,3211225,5.0,0,excellent,bottom_quartile
2098,3212361,11.0,0,fair,second_quartile
2099,3213692,59.0,0,excellent,top_quartile
2100,3215271,13.0,0,good,second_quartile
2101,3217235,5.05,0,good,bottom_quartile
2102,3223501,38.0,0,good,top_quartile
2103,3224241,11.0,0,good,second_quartile
2104,3225411,28.0,0,excellent,third_quartile
2105,3226271,10.0,0,excellent,second_quartile
2106,3227752,7.5,0,good,bottom_quartile
2107,3229381,27.0,0,excellent,third_quartile
2108,3230225,0.05,0,excellent,bottom_quartile
2109,3231331,20.0,0,excellent,third_quartile
2110,3234391,27.0,0,excellent,third_quartile
2111,3235281,13.0,0,excellent,second_quartile
2112,3237261,10.0,0,excellent,second_quartile
2113,3238445,9.0,0,excellent,bottom_quartile
2114,3239721,58.0,0,good,top_quartile
2115,3241291,16.0,0,excellent,second_quartile
2116,3242205,7.5,0,good,bottom_quartile
2117,3244431,29.0,0,fair,third_quartile
2118,3245543,12.0,0,excellent,second_quartile
2119,3246381,21.0,0,excellent,third_quartile
2120,3250561,38.0,0,excellent,top_quartile
2121,3251692,0.75,0,fair,bottom_quartile
2122,3253415,5.0,0,excellent,bottom_quartile
2123,3255515,11.0,0,good,second_quartile
2124,3259601,18.0,0,excellent,third_quartile
2125,3261401,27.0,0,good,third_quartile
2126,3262471,21.0,0,good,third_quartile
2127,3263446,32.0,0,excellent,top_quartile
2128,3266586,,0,,top_quartile
2129,3267411,26.0,0,excellent,third_quartile
2130,3268461,32.0,0,good,top_quartile
2131,3269401,20.0,0,good,third_quartile
2132,3271461,30.0,0,excellent,top_quartile
2133,3272545,6.5,0,good,bottom_quartile
2134,3273445,5.15,0,excellent,bottom_quartile
2135,3275291,16.0,0,excellent,second_quartile
2136,3276561,45.0,0,good,top_quartile
2137,3277771,36.0,0,excellent,top_quartile
2138,3280562,0.45,0,good,bottom_quartile
2139,3281506,25.0,0,excellent,third_quartile
2140,3284593,38.0,0,excellent,top_quartile
2141,3285411,20.0,0,poor,third_quartile
2142,3286396,14.0,0,excellent,second_quartile
2143,3287256,7.0,0,good,bottom_quartile
2144,3289441,21.0,0,excellent,third_quartile
2145,3291591,17.0,0,excellent,second_quartile
2146,3292772,16.0,0,excellent,second_quartile
2147,3293496,11.0,0,excellent,second_quartile
2148,3298555,14.0,0,fair,second_quartile
2149,3300751,46.0,0,excellent,top_quartile
2150,3301411,22.0,0,excellent,third_quartile
2151,3303271,14.0,0,good,second_quartile
2152,3304235,1.5,0,good,bottom_quartile
2153,3306371,24.0,0,excellent,third_quartile
2154,3307375,15.0,0,excellent,second_quartile
2155,3308311,14.0,0,excellent,second_quartile
2156,3309481,35.0,0,excellent,top_quartile
2157,3310241,11.0,0,excellent,second_quartile
2158,3312261,10.0,0,excellent,second_quartile
2159,3314235,9.0,0,good,bottom_quartile
2160,3315411,29.0,0,good,third_quartile
2161,3317401,29.0,0,excellent,third_quartile
2162,3319473,21.0,0,fair,third_quartile
2163,3321401,27.0,0,good,third_quartile
2164,3322441,30.0,0,excellent,top_quartile
2165,3324701,35.0,0,good,top_quartile
2166,3327431,18.0,0,good,third_quartile
2167,3328441,30.0,0,good,top_quartile
2168,3329285,9.0,0,good,bottom_quartile
2169,3330732,60.0,0,excellent,top_quartile
2170,3332271,14.0,0,excellent,second_quartile
2171,3333215,0.05,0,fair,bottom_quartile
2172,3335321,12.0,0,excellent,second_quartile
2173,3336706,37.0,0,good,top_quartile
2174,3338241,12.0,0,excellent,second_quartile
2175,3339456,26.0,0,excellent,third_quartile
2176,3343651,53.0,0,excellent,top_quartile
2177,3344521,39.0,0,good,top_quartile
2178,3345295,13.0,0,excellent,second_quartile
2179,3348643,17.0,0,excellent,second_quartile
2180,3349375,6.5,0,good,bottom_quartile
2181,3351401,16.0,0,fair,second_quartile
2182,3354341,16.0,0,excellent,second_quartile
2183,3355301,13.0,0,excellent,second_quartile
2184,3356271,12.0,0,good,second_quartile
2185,3357661,46.0,0,excellent,top_quartile
2186,3358441,12.0,0,excellent,second_quartile
2187,3359801,60.0,0,good,top_quartile
2188,3361453,15.0,0,excellent,second_quartile
2189,3362591,24.0,0,excellent,third_quartile
2190,3363561,30.0,0,excellent,top_quartile
2191,3364501,25.0,0,good,third_quartile
2192,3365741,63.0,0,good,top_quartile
2193,3366306,11.0,0,excellent,second_quartile
2194,3367605,29.0,0,good,third_quartile
2195,3369591,43.0,0,good,top_quartile
2196,3373441,15.0,0,good,second_quartile
2197,3374456,17.0,0,excellent,second_quartile
2198,3378341,12.0,0,excellent,second_quartile
2199,3380321,18.0,0,good,third_quartile
2200,3381802,65.0,0,excellent,top_quartile
2201,3382804,30.0,0,good,top_quartile
2202,3383301,16.0,0,excellent,second_quartile
2203,3384581,21.0,0,excellent,third_quartile
2204,3385711,16.0,0,excellent,second_quartile
2205,3387391,22.0,0,excellent,third_quartile
2206,3389606,43.0,0,good,top_quartile
2207,3390511,28.0,0,good,third_quartile
2208,3391295,0.15,0,excellent,bottom_quartile
2209,3392501,39.0,0,excellent,top_quartile
2210,3395401,9.0,0,good,bottom_quartile
2211,3396426,17.0,0,good,second_quartile
2212,3397265,6.5,0,good,bottom_quartile
2213,3399561,24.0,0,excellent,third_quartile
2214,3401521,31.0,0,excellent,top_quartile
2215,3404321,19.0,0,good,third_quartile
2216,3406281,13.0,0,excellent,second_quartile
2217,3407281,17.0,0,excellent,second_quartile
2218,3408205,2.5,0,fair,bottom_quartile
2219,3409311,7.5,0,good,bottom_quartile
2220,3410265,4.0,0,excellent,bottom_quartile
2221,3411281,9.0,0,good,bottom_quartile
2222,3413541,14.0,0,good,second_quartile
2223,3414471,22.0,0,fair,third_quartile
2224,3415791,45.0,0,excellent,top_quartile
2225,3416225,9.0,0,good,bottom_quartile
2226,3418301,13.0,0,good,second_quartile
2227,3419225,2.5,0,good,bottom_quartile
2228,3420501,29.0,0,good,third_quartile
2229,3424583,8.0,1,fair,bottom_quartile
2230,3425351,13.0,0,excellent,second_quartile
2231,3427495,5.05,0,good,bottom_quartile
2232,3429421,27.0,0,excellent,third_quartile
2233,3431211,9.0,0,excellent,bottom_quartile
2234,3432215,6.5,0,excellent,bottom_quartile
2235,3434741,62.0,0,good,top_quartile
2236,3435511,24.0,0,good,third_quartile
2237,3436321,14.0,0,excellent,second_quartile
2238,3439471,27.0,0,excellent,third_quartile
2239,3443611,49.0,0,excellent,top_quartile
2240,3444456,9.0,0,excellent,bottom_quartile
2241,3445416,22.0,0,excellent,third_quartile
2242,3446513,14.0,0,fair,second_quartile
2243,3450311,22.0,0,excellent,third_quartile
2244,3453341,15.0,0,good,second_quartile
2245,3454546,14.0,0,fair,second_quartile
2246,3458581,20.0,0,good,third_quartile
2247,3460195,3.75,0,fair,bottom_quartile
2248,3461275,11.0,0,good,second_quartile
2249,3462371,14.0,0,good,second_quartile
2250,3464376,11.0,0,good,second_quartile
2251,3468741,61.0,0,excellent,top_quartile
2252,3469346,5.0,0,good,bottom_quartile
2253,3472321,16.0,0,excellent,second_quartile
2254,3475471,34.0,0,excellent,top_quartile
2255,3476445,1.5,0,good,bottom_quartile
2256,3477401,26.0,0,good,third_quartile
2257,3478535,6.5,0,excellent,bottom_quartile
2258,3479321,14.0,0,excellent,second_quartile
2259,3480226,5.0,0,excellent,bottom_quartile
2260,3483611,49.0,0,excellent,top_quartile
2261,3484361,11.0,0,excellent,second_quartile
2262,3485543,16.0,0,good,second_quartile
2263,3486341,23.0,0,excellent,third_quartile
2264,3487661,50.0,0,excellent,top_quartile
2265,3488485,25.0,0,excellent,third_quartile
2266,3490381,20.0,0,excellent,third_quartile
2267,3491361,25.0,0,good,third_quartile
2268,3492545,28.0,0,excellent,third_quartile
2269,3494271,12.0,0,excellent,second_quartile
2270,3496531,20.0,0,excellent,third_quartile
2271,3497476,23.0,0,good,third_quartile
2272,3498401,13.0,0,excellent,second_quartile
2273,3500381,20.0,0,excellent,third_quartile
2274,3501661,54.0,0,good,top_quartile
2275,3505551,31.0,0,excellent,top_quartile
2276,3506651,45.0,0,excellent,top_quartile
2277,3508351,12.0,0,excellent,second_quartile
2278,3509291,15.0,0,excellent,second_quartile
2279,3511271,10.0,0,excellent,second_quartile
2280,3512195,5.75,0,excellent,bottom_quartile
2281,3513671,55.0,0,excellent,top_quartile
2282,3515561,34.0,0,excellent,top_quartile
2283,3516641,49.0,0,excellent,top_quartile
2284,3517255,5.0,0,fair,bottom_quartile
2285,3518553,30.0,0,good,top_quartile
2286,3520375,1.5,0,good,bottom_quartile
2287,3521541,30.0,0,excellent,top_quartile
2288,3524281,15.0,0,good,second_quartile
2289,3526335,0.15,0,excellent,bottom_quartile
2290,3528551,31.0,0,excellent,top_quartile
2291,3530391,24.0,0,good,third_quartile
2292,3532465,6.5,0,good,bottom_quartile
2293,3535676,16.0,0,excellent,second_quartile
2294,3536365,0.15,0,fair,bottom_quartile
2295,3537861,28.0,0,excellent,third_quartile
2296,3540311,20.0,0,excellent,third_quartile
2297,3541521,37.0,0,excellent,top_quartile
2298,3543225,9.0,0,excellent,bottom_quartile
2299,3547415,0.75,0,excellent,bottom_quartile
2300,3548505,25.0,0,good,third_quartile
2301,3549425,0.15,0,good,bottom_quartile
2302,3550861,37.0,0,excellent,top_quartile
2303,3551483,12.0,0,excellent,second_quartile
2304,3552321,17.0,0,excellent,second_quartile
2305,3553445,6.5,0,good,bottom_quartile
2306,3554671,52.0,0,excellent,top_quartile
2307,3555205,0.05,0,excellent,bottom_quartile
2308,3557522,,0,excellent,top_quartile
2309,3558553,19.0,0,excellent,third_quartile
2310,3559361,12.0,0,excellent,second_quartile
2311,3561443,5.5,0,fair,bottom_quartile
2312,3563881,42.0,0,excellent,top_quartile
2313,3564591,39.0,0,excellent,top_quartile
2314,3565245,11.0,0,excellent,second_quartile
2315,3566493,6.0,0,excellent,bottom_quartile
2316,3568193,5.45,0,excellent,bottom_quartile
2317,3569311,19.0,0,excellent,third_quartile
2318,3571246,8.0,0,fair,bottom_quartile
2319,3576651,54.0,0,good,top_quartile
2320,3577445,33.0,0,good,top_quartile
2321,3579571,21.0,0,good,third_quartile
2322,3582506,31.0,0,excellent,top_quartile
2323,3583571,45.0,0,excellent,top_quartile
2324,3584485,5.0,0,excellent,bottom_quartile
2325,3586365,0.75,0,good,bottom_quartile
2326,3588486,23.0,0,good,third_quartile
2327,3591375,7.5,0,good,bottom_quartile
2328,3592266,10.0,0,fair,second_quartile
2329,3593355,20.0,0,excellent,third_quartile
2330,3594441,32.0,0,fair,top_quartile
2331,3596326,7.5,0,good,bottom_quartile
2332,3598491,37.0,0,excellent,top_quartile
2333,3599411,29.0,0,good,third_quartile
2334,3600205,9.0,0,excellent,bottom_quartile
2335,3601366,20.0,0,excellent,third_quartile
2336,3602451,28.0,0,excellent,third_quartile
2337,3603451,,0,excellent,top_quartile
2338,3604311,18.0,0,excellent,third_quartile
2339,3605511,28.0,0,excellent,third_quartile
2340,3606295,11.0,0,good,second_quartile
2341,3607516,16.0,0,excellent,second_quartile
2342,3609351,17.0,0,excellent,second_quartile
2343,3610311,17.0,0,excellent,second_quartile
2344,3611361,9.0,0,excellent,bottom_quartile
2345,3613386,13.0,0,good,second_quartile
2346,3615423,5.45,0,excellent,bottom_quartile
2347,3616701,59.0,0,excellent,top_quartile
2348,3617411,24.0,0,excellent,third_quartile
2349,3618561,42.0,0,excellent,top_quartile
2350,3619411,16.0,0,good,second_quartile
2351,3622666,13.0,0,good,second_quartile
2352,3623351,16.0,0,excellent,second_quartile
2353,3625311,21.0,0,excellent,third_quartile
2354,3626301,19.0,0,excellent,third_quartile
2355,3628296,14.0,0,excellent,second_quartile
2356,3630791,63.0,0,good,top_quartile
2357,3632653,48.0,0,good,top_quartile
2358,3634581,24.0,0,good,third_quartile
2359,3635255,2.5,0,good,bottom_quartile
2360,3638371,1.75,0,poor,bottom_quartile
2361,3639315,9.0,0,excellent,bottom_quartile
2362,3643584,40.0,0,excellent,top_quartile
2363,3644396,11.0,0,good,second_quartile
2364,3645255,5.75,0,excellent,bottom_quartile
2365,3646495,12.0,0,good,second_quartile
2366,3647521,29.0,0,excellent,third_quartile
2367,3649511,29.0,0,fair,third_quartile
2368,3650431,20.0,0,excellent,third_quartile
2369,3651501,37.0,0,fair,top_quartile
2370,3657561,24.0,0,poor,third_quartile
2371,3658711,56.0,0,excellent,top_quartile
2372,3659523,31.0,0,excellent,top_quartile
2373,3660426,13.0,0,good,second_quartile
2374,3661281,8.0,0,poor,bottom_quartile
2375,3662912,13.0,0,excellent,second_quartile
2376,3663613,15.0,0,excellent,second_quartile
2377,3665205,2.5,0,excellent,bottom_quartile
2378,3666235,0.15,0,excellent,bottom_quartile
2379,3667552,38.0,0,good,top_quartile
2380,3668296,9.0,0,excellent,bottom_quartile
2381,3671501,37.0,0,good,top_quartile
2382,3673441,15.0,0,excellent,second_quartile
2383,3674446,14.0,0,good,second_quartile
2384,3676534,1.5,0,fair,bottom_quartile
2385,3678386,25.0,0,excellent,third_quartile
2386,3679261,11.0,0,good,second_quartile
2387,3681446,13.0,0,excellent,second_quartile
2388,3682731,,0,excellent,top_quartile
2389,3683281,9.0,0,good,bottom_quartile
2390,3684471,27.0,0,excellent,third_quartile
2391,3686291,18.0,0,good,third_quartile
2392,3688703,10.0,0,good,second_quartile
2393,3689341,17.0,0,excellent,second_quartile
2394,3690466,18.0,0,good,third_quartile
2395,3693711,48.0,0,excellent,top_quartile
2396,3695346,6.0,0,fair,bottom_quartile
2397,3700581,25.0,0,excellent,third_quartile
2398,3701251,14.0,0,excellent,second_quartile
2399,3702371,16.0,0,good,second_quartile
2400,3703801,59.0,0,excellent,top_quartile
2401,3705411,23.0,0,excellent,third_quartile
2402,3706401,9.0,0,good,bottom_quartile
2403,3707656,30.0,0,excellent,top_quartile
2404,3710375,4.0,0,fair,bottom_quartile
2405,3711551,26.0,0,good,third_quartile
2406,3713335,5.45,0,poor,bottom_quartile
2407,3715435,1.5,0,poor,bottom_quartile
2408,3716301,22.0,0,excellent,third_quartile
2409,3717601,36.0,0,excellent,top_quartile
2410,3718681,19.0,0,poor,third_quartile
2411,3719281,13.0,0,excellent,second_quartile
2412,3720492,5.75,0,excellent,bottom_quartile
2413,3723591,41.0,0,fair,top_quartile
2414,3724331,10.0,0,excellent,second_quartile
2415,3725655,6.0,0,good,bottom_quartile
2416,3727751,47.0,0,good,top_quartile
2417,3728652,45.0,0,excellent,top_quartile
2418,3731315,5.45,0,excellent,bottom_quartile
2419,3732301,13.0,0,good,second_quartile
2420,3733373,0.05,0,fair,bottom_quartile
2421,3734661,52.0,0,fair,top_quartile
2422,3735326,23.0,0,fair,third_quartile
2423,3736501,32.0,0,good,top_quartile
2424,3737521,28.0,0,excellent,third_quartile
2425,3741436,,0,good,top_quartile
2426,3742576,13.0,0,good,second_quartile
2427,3743291,9.0,0,excellent,bottom_quartile
2428,3744371,18.0,0,excellent,third_quartile
2429,3745286,15.0,0,good,second_quartile
2430,3746371,27.0,0,good,third_quartile
2431,3747351,20.0,0,excellent,third_quartile
2432,3749361,16.0,0,excellent,second_quartile
2433,3752802,5.0,0,excellent,bottom_quartile
2434,3754601,47.0,0,excellent,top_quartile
2435,3756501,,0,excellent,top_quartile
2436,3757616,22.0,0,excellent,third_quartile
2437,3760235,5.15,0,good,bottom_quartile
2438,3761321,22.0,0,excellent,third_quartile
2439,3763501,0.75,0,excellent,bottom_quartile
2440,3765215,3.45,0,excellent,bottom_quartile
2441,3766424,9.0,0,good,bottom_quartile
2442,3767711,60.0,0,excellent,top_quartile
2443,3768361,15.0,0,good,second_quartile
2444,3769215,6.5,0,good,bottom_quartile
2445,3770411,22.0,0,good,third_quartile
2446,3772281,10.0,0,fair,second_quartile
2447,3773233,11.0,0,excellent,second_quartile
2448,3774591,47.0,0,good,top_quartile
2449,3777631,32.0,0,excellent,top_quartile
2450,3778515,6.5,0,good,bottom_quartile
2451,3779621,50.0,0,good,top_quartile
2452,3782331,15.0,0,excellent,second_quartile
2453,3784205,6.5,0,good,bottom_quartile
2454,3787205,5.05,0,excellent,bottom_quartile
2455,3788441,11.0,0,good,second_quartile
2456,3789451,30.0,0,excellent,top_quartile
2457,3790321,15.0,0,excellent,second_quartile
2458,3792576,14.0,0,excellent,second_quartile
2459,3793561,29.0,0,excellent,third_quartile
2460,3794566,10.0,0,excellent,second_quartile
2461,3795831,66.0,0,excellent,top_quartile
2462,3798621,39.0,0,excellent,top_quartile
2463,3800361,4.0,0,excellent,bottom_quartile
2464,3802391,29.0,0,excellent,third_quartile
2465,3805265,7.5,0,good,bottom_quartile
2466,3806531,36.0,0,good,top_quartile
2467,3808501,32.0,0,excellent,top_quartile
2468,3809225,10.0,0,good,second_quartile
2469,3810446,25.0,0,excellent,third_quartile
2470,3819381,12.0,0,excellent,second_quartile
2471,3820451,14.0,0,good,second_quartile
2472,3823391,7.5,0,good,bottom_quartile
2473,3824526,33.0,0,excellent,top_quartile
2474,3825551,29.0,0,excellent,third_quartile
2475,3826525,5.15,0,fair,bottom_quartile
2476,3827291,13.0,0,excellent,second_quartile
2477,3828261,9.0,0,excellent,bottom_quartile
2478,3829381,14.0,0,fair,second_quartile
2479,3830753,34.0,0,good,top_quartile
2480,3831396,9.0,0,excellent,bottom_quartile
2481,3832225,1.45,0,good,bottom_quartile
2482,3834301,14.0,0,excellent,second_quartile
2483,3837235,7.5,0,excellent,bottom_quartile
2484,3839381,25.0,0,excellent,third_quartile
2485,3842574,,0,good,top_quartile
2486,3843271,11.0,0,excellent,second_quartile
2487,3844421,19.0,0,good,third_quartile
2488,3845284,5.45,0,excellent,bottom_quartile
2489,3847441,20.0,0,fair,third_quartile
2490,3849483,19.0,0,good,third_quartile
2491,3850206,2.5,0,excellent,bottom_quartile
2492,3851371,17.0,0,good,second_quartile
2493,3854246,11.0,0,excellent,second_quartile
2494,3855341,21.0,0,good,third_quartile
2495,3856361,22.0,0,excellent,third_quartile
2496,3858635,18.0,0,good,third_quartile
2497,3859842,59.0,1,fair,top_quartile
2498,3862286,19.0,0,good,third_quartile
2499,3864411,,0,excellent,top_quartile
2500,3865431,30.0,0,good,top_quartile
2501,3866491,31.0,0,excellent,top_quartile
2502,3868471,19.0,0,fair,third_quartile
2503,3869391,19.0,0,good,third_quartile
2504,3870246,6.0,0,poor,bottom_quartile
2505,3871551,38.0,0,excellent,top_quartile
2506,3872275,12.0,0,fair,second_quartile
2507,3873291,11.0,0,excellent,second_quartile
2508,3874515,11.0,0,fair,second_quartile
2509,3875581,48.0,0,excellent,top_quartile
2510,3880631,44.0,0,excellent,top_quartile
2511,3882461,15.0,0,good,second_quartile
2512,3884371,28.0,0,good,third_quartile
2513,3885693,5.0,0,good,bottom_quartile
2514,3886611,26.0,1,excellent,third_quartile
2515,3887361,19.0,0,good,third_quartile
2516,3888595,21.0,0,excellent,third_quartile
